id,status_group,translate
33268,non functional,2
50651,non functional,2
50745,functional,0
46313,functional,0
366,non functional,2
23624,non functional,2
24,non functional,2
17091,non functional,2
17208,functional,0
16108,functional,0
24960,functional,0
765,functional,0
4403,non functional,2
24249,non functional,2
55001,non functional,2
22404,functional,0
6194,functional,0
45482,non functional,2
26559,functional needs repair,1
40083,functional,0
47934,non functional,2
64000,functional,0
14471,non functional,2
19673,functional,0
2145,functional,0
67764,non functional,2
64486,functional,0
62710,functional needs repair,1
14222,functional,0
15217,functional,0
20675,functional needs repair,1
3229,functional,0
48495,functional,0
31474,functional needs repair,1
9625,functional,0
48830,non functional,2
15096,functional,0
64457,functional,0
58336,non functional,2
55432,functional needs repair,1
21454,non functional,2
2642,functional,0
65175,non functional,2
23767,non functional,2
24947,functional,0
38598,non functional,2
51409,non functional,2
10787,functional,0
73042,non functional,2
66774,functional,0
63834,functional,0
7530,functional,0
18325,functional,0
21661,functional,0
4544,non functional,2
37138,non functional,2
60760,functional,0
42291,non functional,2
33319,functional,0
69599,functional,0
16534,non functional,2
49895,functional,0
31497,functional,0
42037,non functional,2
16637,functional,0
36303,non functional,2
14589,functional,0
19251,functional,0
56334,functional,0
29893,non functional,2
65985,non functional,2
15677,non functional,2
45106,functional,0
12595,functional,0
39273,non functional,2
44987,non functional,2
28232,non functional,2
21871,non functional,2
65711,non functional,2
36297,non functional,2
16966,non functional,2
22850,non functional,2
2698,functional,0
22957,functional,0
1560,functional needs repair,1
39536,non functional,2
8255,functional,0
2912,functional,0
67238,functional,0
55398,functional,0
675,non functional,2
8386,functional,0
24305,functional,0
13889,functional,0
46104,functional,0
63971,functional needs repair,1
12257,non functional,2
8031,functional,0
7536,non functional,2
2171,functional,0
41000,non functional,2
51382,non functional,2
26139,non functional,2
64945,non functional,2
28479,functional,0
29697,non functional,2
20416,functional,0
47608,functional,0
27713,non functional,2
4488,non functional,2
71232,functional needs repair,1
28892,non functional,2
48650,functional,0
35077,non functional,2
44614,functional,0
11076,functional,0
54316,functional,0
60523,functional,0
50769,non functional,2
15063,non functional,2
14970,non functional,2
8158,non functional,2
3683,non functional,2
13289,non functional,2
1399,functional needs repair,1
25359,non functional,2
14745,non functional,2
46724,functional,0
43613,non functional,2
29373,non functional,2
7023,non functional,2
62961,functional,0
66472,non functional,2
64309,functional,0
1643,functional,0
30541,functional,0
3074,functional,0
28767,functional,0
42629,functional,0
62276,non functional,2
19892,functional,0
40677,functional,0
23652,functional,0
10157,functional,0
72813,functional,0
21196,non functional,2
27874,non functional,2
32985,non functional,2
50216,functional,0
22700,non functional,2
70378,functional,0
67171,functional needs repair,1
6929,non functional,2
47289,functional needs repair,1
56650,non functional,2
5085,functional,0
26917,functional,0
26976,non functional,2
38621,non functional,2
65568,non functional,2
16557,functional,0
55549,non functional,2
27391,functional,0
35561,non functional,2
58367,functional,0
35580,functional,0
1007,functional,0
16489,functional,0
3860,non functional,2
68788,non functional,2
47800,functional,0
25785,functional needs repair,1
55883,non functional,2
63434,functional,0
20138,functional,0
52602,non functional,2
42105,functional,0
35851,non functional,2
21859,non functional,2
52577,non functional,2
349,functional,0
32373,non functional,2
24559,functional needs repair,1
10312,non functional,2
62876,functional,0
40559,functional,0
5372,non functional,2
31496,functional needs repair,1
62047,non functional,2
66713,functional,0
66438,functional,0
1654,non functional,2
60437,functional,0
43566,non functional,2
1770,functional,0
17876,functional,0
25414,functional,0
53756,non functional,2
35206,functional,0
25151,functional,0
58922,functional,0
28775,functional,0
616,functional,0
21935,non functional,2
4786,non functional,2
15943,non functional,2
55719,functional,0
26129,functional needs repair,1
62615,functional,0
67563,non functional,2
27641,non functional,2
56824,functional,0
7769,functional,0
35316,non functional,2
63368,functional,0
17800,functional needs repair,1
350,non functional,2
1941,functional,0
1391,functional,0
328,functional,0
11860,non functional,2
49114,functional,0
64358,functional,0
64964,functional,0
28832,functional,0
43701,non functional,2
25405,functional,0
42241,functional,0
14621,non functional,2
33393,non functional,2
29790,functional,0
55867,functional,0
25696,functional needs repair,1
47765,functional,0
4287,functional,0
18130,non functional,2
29540,non functional,2
71614,functional,0
58798,functional needs repair,1
70542,functional,0
1004,functional,0
1552,non functional,2
73732,non functional,2
62160,functional,0
29039,functional,0
28133,functional,0
34502,non functional,2
60791,non functional,2
65156,functional,0
56883,non functional,2
30112,functional,0
48200,functional,0
13212,non functional,2
26937,non functional,2
7168,functional,0
55871,functional,0
37654,non functional,2
64774,functional,0
65328,functional,0
57026,non functional,2
11091,functional,0
69246,non functional,2
10970,non functional,2
51517,functional needs repair,1
30798,functional,0
47969,non functional,2
26458,non functional,2
59425,functional,0
39834,functional,0
51186,functional,0
36415,non functional,2
59272,non functional,2
30066,functional,0
67997,functional,0
16131,non functional,2
7527,functional,0
23321,functional,0
55268,functional,0
72738,functional,0
6846,non functional,2
6026,functional,0
9895,functional,0
38782,functional,0
44413,functional,0
1371,non functional,2
56441,non functional,2
49191,functional,0
20731,functional,0
61524,functional,0
57918,functional,0
39133,non functional,2
65116,non functional,2
27923,non functional,2
17239,functional,0
56676,functional,0
69212,non functional,2
54449,functional,0
28753,non functional,2
46039,functional,0
38178,non functional,2
5931,non functional,2
63581,functional,0
36082,functional,0
9057,functional,0
46011,functional,0
67129,functional needs repair,1
7635,non functional,2
7631,non functional,2
24780,functional,0
30572,non functional,2
10300,non functional,2
47137,non functional,2
61120,functional,0
12792,non functional,2
40303,functional,0
28186,functional,0
23507,functional,0
49423,functional,0
61365,non functional,2
30058,functional,0
18094,functional needs repair,1
64608,functional,0
5048,functional,0
65389,functional,0
58140,functional,0
45119,functional,0
27785,functional,0
5338,non functional,2
21777,non functional,2
27345,functional,0
60615,non functional,2
32240,non functional,2
50100,non functional,2
69967,functional,0
48385,non functional,2
66736,non functional,2
7095,functional,0
69484,functional,0
63506,non functional,2
53377,functional,0
54299,functional,0
6629,functional,0
57008,non functional,2
54981,non functional,2
52463,non functional,2
23778,functional,0
10123,functional,0
51386,functional needs repair,1
69311,functional,0
15753,functional,0
72684,functional,0
34768,functional needs repair,1
43829,functional,0
7835,non functional,2
32799,non functional,2
10735,functional,0
20739,functional,0
12642,non functional,2
4283,functional needs repair,1
14257,non functional,2
58037,non functional,2
69462,non functional,2
3316,non functional,2
26271,functional needs repair,1
34355,non functional,2
45055,non functional,2
19997,non functional,2
49687,non functional,2
47845,functional,0
35364,functional,0
25984,functional,0
73349,non functional,2
31050,functional,0
6178,functional,0
5500,functional needs repair,1
11554,functional,0
62211,non functional,2
19776,functional,0
5938,functional,0
29954,non functional,2
1037,functional,0
63004,functional needs repair,1
5198,functional,0
53186,functional,0
54048,functional,0
24526,functional,0
48815,functional,0
8256,non functional,2
58874,non functional,2
52711,functional,0
19188,non functional,2
71318,non functional,2
54379,functional,0
18817,functional,0
27569,non functional,2
57356,functional needs repair,1
52512,non functional,2
26556,non functional,2
47177,functional,0
17841,non functional,2
22312,non functional,2
16416,non functional,2
63421,functional,0
30960,functional,0
72620,functional,0
5259,non functional,2
55783,non functional,2
26418,non functional,2
6355,functional,0
14186,non functional,2
63634,functional,0
62583,non functional,2
38451,functional,0
68525,functional,0
54433,functional,0
34311,non functional,2
45020,functional,0
30126,non functional,2
56945,functional,0
24246,functional,0
23488,functional needs repair,1
19159,functional,0
19629,non functional,2
3118,non functional,2
71493,functional,0
16062,functional,0
72456,functional needs repair,1
2917,functional,0
20378,non functional,2
40174,non functional,2
29063,non functional,2
66481,non functional,2
69694,non functional,2
20919,functional,0
33780,non functional,2
6731,non functional,2
32000,functional,0
14839,functional,0
19546,non functional,2
61350,functional,0
28664,functional,0
29227,functional,0
66155,functional,0
7117,functional,0
71863,non functional,2
71381,non functional,2
4783,non functional,2
66419,functional,0
51583,functional,0
1337,functional,0
61804,functional,0
14073,non functional,2
28006,non functional,2
33144,non functional,2
56266,non functional,2
66732,non functional,2
17619,functional,0
35981,non functional,2
34983,functional,0
50506,functional,0
37010,non functional,2
55145,functional,0
7028,functional needs repair,1
12999,non functional,2
17081,functional,0
66605,functional,0
57590,functional,0
38001,functional needs repair,1
24025,non functional,2
3607,non functional,2
28503,functional,0
41835,non functional,2
40581,functional,0
58669,functional,0
52128,functional,0
51597,non functional,2
16506,functional,0
3383,functional,0
69518,non functional,2
72785,non functional,2
66056,functional,0
60140,functional,0
73132,functional,0
6932,functional,0
33208,functional needs repair,1
30692,functional,0
16250,functional needs repair,1
28794,non functional,2
33302,non functional,2
36815,functional,0
69652,non functional,2
67771,non functional,2
55101,functional,0
15328,functional,0
15353,functional,0
65765,non functional,2
